agent_name,agency_name,price,address_line1,suburb,state,postcode,bedrooms,bathrooms,car_spaces,SQM,listing_card_tag,alt_image,property_type
Roger Wardy,Ray White Touma Taylor,Auction Sat 15th February,"29 Milroy Avenue,",KENSINGTON,NSW,2033,5,3,3,695m²,,Roger Wardy,House
Cameron Airlie,NGFarah Pty Limited,For Sale,"28 & 28A Kensington Road,",KENSINGTON,NSW,2033,5,4,2,345m²,,Cameron Airlie,House
Joel Foong,Goodvest Realty International,"$775,000","63/56-62 Anzac Parade,",KENSINGTON,NSW,2033,1,1,1,0,,Joel Foong,Apartment / Unit / Flat
Joel Foong,Goodvest Realty International,"Price Guide $2,300,000-2,500,000","1002/3 Black Lion Place,",KENSINGTON,NSW,2033,3,2,2,0,,Joel Foong,Apartment / Unit / Flat
Theo Felekos,Ray White Kingsford,AUCTION I Theo Felekos,"605/14-18 Darling Street,",KENSINGTON,NSW,2033,2,2,1,0,,Theo Felekos,Apartment / Unit / Flat
Ben Collier,The Agency,Auction | Contact Agent,"11 Baker Street,",KENSINGTON,NSW,2033,5,4,2,692m²,,Ben Collier,House
Adam Scappatura,Time Realty,"Price guide $780,000","17/5-11 Samuel Terry Avenue,",KENSINGTON,NSW,2033,2,1,1,77m²,,Adam Scappatura,Apartment / Unit / Flat
Roger Wardy,Ray White Touma Taylor,For Sale: Contact Agent,"58 Balfour Road,",KENSINGTON,NSW,2033,4,3,4,0,,Roger Wardy,House
,,"$2,500,000","408/93 Brompton Road,",KENSINGTON,NSW,2033,3,2,2,194m²,SOLD,"Picture of 408/93 Brompton Road, KENSINGTON NSW 2033",Apartment / Unit / Flat
,,"$3,600,000","50 Kensington Road,",KENSINGTON,NSW,2033,4,4,1,272m²,SOLD,"Picture of 50 Kensington Road, KENSINGTON NSW 2033",House
,,"$960,000","7/29 Kensington Road,",KENSINGTON,NSW,2033,2,1,1,0,SOLD,"Picture of 7/29 Kensington Road, KENSINGTON NSW 2033",Apartment / Unit / Flat
Mark Taylor,,AUCTION,"9/15 Doncaster Avenue,",KENSINGTON,NSW,2033,2,1,1,0,,Mark Taylor,Apartment / Unit / Flat
,,AUCTION,"602E/103-105 Doncaster Ave,",KENSINGTON,NSW,2033,3,2,2,0,,Lisa Steele Real Estate,Apartment / Unit / Flat
,,For Sale,"7/68-70 Anzac Parade,",KENSINGTON,NSW,2033,2,1,1,0,,PPD Real Estate,Apartment / Unit / Flat
,,Contact Agent,"Level 8, 801/103 Doncaster Avenue,",KENSINGTON,NSW,2033,2,2,2,0,,Key Asset Real Estate -Sydney,Apartment / Unit / Flat
,,Contact Agent,"Apartment 2/29 Alison Rd,",KENSINGTON,NSW,2033,2,2,1,0,,RentBetter,House
,,"3 Bedroom apartments starting from $1,835,000","151 Anzac Parade,",KENSINGTON,NSW,2033,3,2,1,0,,Toga Sales & Leasing,Apartment / Unit / Flat
,,"2 bedroom apartments starting from $1,300,000","151 Anzac Parade,",KENSINGTON,NSW,2033,2,2,1,0,,Toga Sales & Leasing,Apartment / Unit / Flat
,,"Oversized 1 bedroom apartments from $1,030,000","151 Anzac Parade,",KENSINGTON,NSW,2033,1,1,0,0,,Toga Sales & Leasing,Apartment / Unit / Flat
,,"$2,500,000","408/93 Brompton Road,",KENSINGTON,NSW,2033,3,2,2,194m²,SOLD,"Picture of 408/93 Brompton Road, KENSINGTON NSW 2033",Apartment / Unit / Flat
,,"$3,600,000","50 Kensington Road,",KENSINGTON,NSW,2033,4,4,1,272m²,SOLD,"Picture of 50 Kensington Road, KENSINGTON NSW 2033",House
,,"$960,000","7/29 Kensington Road,",KENSINGTON,NSW,2033,2,1,1,0,SOLD,"Picture of 7/29 Kensington Road, KENSINGTON NSW 2033",Apartment / Unit / Flat
