agent_name,agency_name,price,address_line1,suburb,state,postcode,bedrooms,bathrooms,car_spaces,SQM,listing_card_tag,alt_image,property_type
Ming Li,Sydney Assets Real Estate,EOI By Private Inspection,"5403/101 Bathurst Street,",SYDNEY,NSW,2000,4,4,3,0,,Sydney Assets Real Estate,Apartment / Unit / Flat
Wendy Zhang,JR Landing Green Square,"$2,700,000","201/85 Harrington Street,",THE ROCKS,NSW,2000,2,2,1,0,,Wendy Zhang,Apartment / Unit / Flat
CHRISSIE REN,TRG,Contact Agent,"Sub Penthouse 115 Bathurst Street,",SYDNEY,NSW,2000,3,3,4,0,,CHRISSIE REN,Apartment / Unit / Flat
Djordje Kresovic,Atlas | Lower North Shore,For Sale,"62 Kent Street,",MILLERS POINT,NSW,2000,3,2,0,0,,Djordje Kresovic,Terrace
Leanne Pan,Ray White Residential Sydney CBD,"Price guide $3,200,000 | Inspection by appointment","804/160 King Street,",SYDNEY,NSW,2000,2,2,1,0,,Leanne Pan,Apartment / Unit / Flat
Daniel Baran,Highland Double Bay,"For Sale $3,395,000","86 Gloucester Street,",THE ROCKS,NSW,2000,2,2,1,0,,Daniel Baran,Apartment / Unit / Flat
Brad Gillespie,The Agency,Contact Agent,"115 Bathurst Street,",SYDNEY,NSW,2000,2,2,1,116m²,,Brad Gillespie,Apartment / Unit / Flat
Michael Lowdon,Ray White Residential Sydney CBD,Guide Price: $3.3 - $3.4 million,"3802/38 York Street,",SYDNEY,NSW,2000,3,2,1,0,,Michael Lowdon,Apartment / Unit / Flat
,,"$618,000","190/298-304 Sussex Street,",SYDNEY,NSW,2000,1,1,0,0,SOLD,"Picture of 190/298-304 Sussex Street, SYDNEY NSW 2000",Apartment / Unit / Flat
,,"$1,260,000","3802/343-357 Pitt Street,",SYDNEY,NSW,2000,2,1,1,0,SOLD,"Picture of 3802/343-357 Pitt Street, SYDNEY NSW 2000",Apartment / Unit / Flat
,,"$950,000","2806/68 Market Street,",SYDNEY,NSW,2000,1,1,1,0,SOLD,"Picture of 2806/68 Market Street, SYDNEY NSW 2000",Apartment / Unit / Flat
Richard Shalhoub,McGrath Millers Point,Contact Agent,"94 Kent Street,",MILLERS POINT,NSW,2000,6,5,3,296m²,,Richard Shalhoub,House
Alex Lyons,Raine & Horne Double Bay,"Buyer Guide $4,000,000 - $4,400,000","305/38D Cumberland Street,",THE ROCKS,NSW,2000,2,2,1,0,,Alex  Lyons,Apartment / Unit / Flat
Max Kim,PW Realty,"Quick Sale $1,050,000","3262/65 Tumbalong Boulevard,",HAYMARKET,NSW,2000,1,1,1,0,,Max Kim,Apartment / Unit / Flat
Jason Pantzer,PPD Real Estate,"Buyers Guide $4,500,000","309/38D Cumberland Street,",THE ROCKS,NSW,2000,2,2,1,0,,Jason Pantzer,Apartment / Unit / Flat
Caroline Fagerlund,CBRE Residential Sales,Contact Agent,"G03/2-60 Cumberland Street,",THE ROCKS,NSW,2000,2,2,1,0,NEW HOME,Caroline Fagerlund,New apartments / off the plan
Caroline Fagerlund,CBRE Residential Sales,Contact Agent,"1102/160 King Street,",SYDNEY,NSW,2000,3,3,2,0,,Caroline Fagerlund,Apartment / Unit / Flat
Joe Bousimon,Belle Property Concord,"Price Guide | $1,750,000","403/130 Elizabeth Street,",SYDNEY,NSW,2000,2,2,0,100m²,,Joe Bousimon,Apartment / Unit / Flat
Courtney Wong,Black Diamondz Property Concierge,For Sale Contact Agent,"3382/65 Tumbalong Boulevard,",HAYMARKET,NSW,2000,3,2,2,0,,Courtney Wong,Apartment / Unit / Flat
Tolga Ozer,Boutique Property Agents,Contact Agent,"1905/281 Elizabeth Street,",SYDNEY,NSW,2000,2,2,1,0,,Tolga Ozer,Apartment / Unit / Flat
Rodney McLoughlin,Akora Real Estate,Contact Agent,"2906/117 Bathurst Street,",SYDNEY,NSW,2000,2,2,0,0,,Rodney McLoughlin,Apartment / Unit / Flat
Eason Zhou,IB REAL ESTATE,Contact Agent,"2 Watermans Quay,",BARANGAROO,NSW,2000,2,2,1,0,,Eason Zhou,Apartment / Unit / Flat
Bernadette Rayner,The Property Business Australia,"$818,000","414/23 Shelley Street,",SYDNEY,NSW,2000,1,1,0,0,,Bernadette Rayner,Apartment / Unit / Flat
Martin Ross,Christie’s International Real Estate,Expressions of Interest,"1404/71 Macquarie Street,",SYDNEY,NSW,2000,3,2,2,0,,Martin Ross,Apartment / Unit / Flat
Craig Donohue,Ayre Real Estate,Contact Agent,"202/27 Barangaroo Avenue,",SYDNEY,NSW,2000,2,2,1,129m²,,Craig Donohue,Apartment / Unit / Flat
Spencer Sun,Sydney Sotheby's International Realty,Expressions of Interest,"707/71 Macquarie Street,",SYDNEY,NSW,2000,1,1,0,0,,Spencer Sun,Apartment / Unit / Flat
visit us at wwwexrcomau,Excelsior Realty,Contact Agent,"2 Quay Street,",HAYMARKET,NSW,2000,1,1,0,0,,Excelsior Realty,Apartment / Unit / Flat
Jeffrey Li,Midland Realty Group,Contact Agent,"1704/130 Elizabeth Street,",SYDNEY,NSW,2000,2,1,0,72m²,,Jeffrey Li,Apartment / Unit / Flat
KAI ZHAN,ORCA REALESTATE,Contact Agent,"3709/117 Bathurst Street,",SYDNEY,NSW,2000,1,1,0,0,,KAI ZHAN,Apartment / Unit / Flat
SBP Realty,,"$650,000","33/91 Goulburn Street,",HAYMARKET,NSW,2000,1,1,0,68m²,,SBP Realty,Apartment / Unit / Flat
Emma Vadas,Ayre Real Estate,"$1,390,000","2307/101 Bathurst Street,",SYDNEY,NSW,2000,1,1,1,0,,Emma Vadas,Apartment / Unit / Flat
,,"$618,000","190/298-304 Sussex Street,",SYDNEY,NSW,2000,1,1,0,0,SOLD,"Picture of 190/298-304 Sussex Street, SYDNEY NSW 2000",Apartment / Unit / Flat
,,"$1,260,000","3802/343-357 Pitt Street,",SYDNEY,NSW,2000,2,1,1,0,SOLD,"Picture of 3802/343-357 Pitt Street, SYDNEY NSW 2000",Apartment / Unit / Flat
,,"$950,000","2806/68 Market Street,",SYDNEY,NSW,2000,1,1,1,0,SOLD,"Picture of 2806/68 Market Street, SYDNEY NSW 2000",Apartment / Unit / Flat
Emma Vadas,Ayre Real Estate,"$3,950,000 - $4,345,000","12A/88 Barangaroo Avenue,",SYDNEY,NSW,2000,2,2,1,143m²,,Emma Vadas,Apartment / Unit / Flat
Leo Bo Liu,McConnell Bourn,motivated seller,"502/188 Day Street,",SYDNEY,NSW,2000,1,1,0,0,,Leo Bo Liu,Apartment / Unit / Flat
Jack Williams,Village Property Estate Agents,"GUIDE: $5,000,000","2706/116 Bathurst Street,",SYDNEY,NSW,2000,3,2,1,0,,Jack Williams,Apartment / Unit / Flat
Richard Shalhoub,McGrath Millers Point,"Buyers guide $4,500,000","8E/171 Gloucester Street,",SYDNEY,NSW,2000,3,2,2,0,,Richard Shalhoub,Apartment / Unit / Flat
Bernard Tsang,Sydney Residential Metro,"$3,330,000","302/27 Barangaroo Avenue,",BARANGAROO,NSW,2000,2,2,1,0,,Bernard Tsang,Apartment / Unit / Flat
SBP Realty,,For Sale - Contact Agent,"3302/116 Bathurst Street,",SYDNEY,NSW,2000,2,2,1,100m²,,SBP Realty,Apartment / Unit / Flat
Angelo Bouras,Richardson & Wrench Elizabeth Bay / Potts Point,Contact Agent,"56D/88 Barangaroo Avenue,",BARANGAROO,NSW,2000,2,2,1,127m²,,Angelo Bouras,Apartment / Unit / Flat
John Zheng,LJ Hooker Pyrmont | Ultimo,"$495,000 to $535,000","Level 16/8 Dixon Street,",SYDNEY,NSW,2000,0,1,0,0,,John Zheng,Studio
Tolga Ozer,Boutique Property Agents,Contact Agent,"2004/160 King Street,",SYDNEY,NSW,2000,1,1,0,0,,Tolga Ozer,Apartment / Unit / Flat
Craig Donohue,Ayre Real Estate,"$985,000 - $1,080,000","207/187 Kent Street,",SYDNEY,NSW,2000,1,1,0,0,,Craig Donohue,Apartment / Unit / Flat
James Shen,Vassa Group,"$1,800,000","5103/93 Liverpool Street,",SYDNEY,NSW,2000,2,2,1,0,,Vassa Group,Apartment / Unit / Flat
Yang (Bryan) Ge,Legend Property Holdings Pty Ltd,Contact Agent for price,"1507/60 Bathurst Street,",SYDNEY,NSW,2000,2,2,1,0,,Yang (Bryan) Ge,Apartment / Unit / Flat
Mary Wang,,"Price Guide $910,000 - $920,000","1006/361 Sussex Street,",SYDNEY,NSW,2000,2,2,1,0,,Mary Wang,Apartment / Unit / Flat
Simon Lung,,"For Sale $1,300,000 - $1,350,000 Motivated Vendor","1202/209 Castlereagh Street,",SYDNEY,NSW,2000,2,2,0,0,,Simon Lung,Apartment / Unit / Flat
,,Enquire Now,"38 Cumberland Street,",THE ROCKS,NSW,2000,2,2,1,0,NEW HOME,CBRE Residential Projects,New apartments / off the plan
,,"$1,499,000","2106/161 Clarence Street,",SYDNEY,NSW,2000,2,2,0,0,,Sydney Cove Property,Apartment / Unit / Flat
,,FOR SALE $1.2M - 1.3M,"405/130 Elizabeth Street,",SYDNEY,NSW,2000,2,1,0,0,,Home Estate Agents,Apartment / Unit / Flat
,,"$2,200,000","301/185 Macquarie Street,",SYDNEY,NSW,2000,2,2,1,0,,Sydney Cove Property,Apartment / Unit / Flat
,,"$3,250,000","510/71 Macquarie Street,",SYDNEY,NSW,2000,1,1,1,0,,Sydney Cove Property,Apartment / Unit / Flat
,,"$1,150,000","53/25 Market Street,",SYDNEY,NSW,2000,1,1,1,0,,Sydney Cove Property,Apartment / Unit / Flat
,,"$618,000","190/298-304 Sussex Street,",SYDNEY,NSW,2000,1,1,0,0,SOLD,"Picture of 190/298-304 Sussex Street, SYDNEY NSW 2000",Apartment / Unit / Flat
,,"$1,260,000","3802/343-357 Pitt Street,",SYDNEY,NSW,2000,2,1,1,0,SOLD,"Picture of 3802/343-357 Pitt Street, SYDNEY NSW 2000",Apartment / Unit / Flat
,,"$950,000","2806/68 Market Street,",SYDNEY,NSW,2000,1,1,1,0,SOLD,"Picture of 2806/68 Market Street, SYDNEY NSW 2000",Apartment / Unit / Flat
,,Expressions of interest,"1101/38D Cumberland Street,",THE ROCKS,NSW,2000,4,5,3,0,NEW HOME,CBRE Residential Projects,Apartment / Unit / Flat
,,"$645,000","1101/1-5 Hosking Place,",SYDNEY,NSW,2000,1,1,0,0,,Sydney Cove Property,Apartment / Unit / Flat
,,"$900,000 - $925,000","813/187 Kent Street,",SYDNEY,NSW,2000,1,1,0,0,,Sydney Cove Property,Apartment / Unit / Flat
,,Offers Welcome,"501/718 George Street,",SYDNEY,NSW,2000,2,2,0,0,,Property Square Realty,Apartment / Unit / Flat
,,Contact Agent,"1312/183 Kent Street,",SYDNEY,NSW,2000,3,2,2,0,,Sydney Cove Property,Apartment / Unit / Flat
,,Contact Agent,"76/3 Macquarie Street,",SYDNEY,NSW,2000,3,3,4,202m²,,Morton Circular Quay,Apartment / Unit / Flat
,,Contact agent,"2602/117 Bathurst Street,",SYDNEY,NSW,2000,1,1,0,0,,Fortune Connex Pty Ltd,Apartment / Unit / Flat
,,"$700,000","1203/6 Little Hay Street,",SYDNEY,NSW,2000,1,1,0,0,,Sydney Cove Property,Apartment / Unit / Flat
,,CONTACT AGENT,"1908/348 Sussex St,",SYDNEY,NSW,2000,2,2,1,0,,Henson Properties,Apartment / Unit / Flat
,,Contact Agent,"1803/60 Bathurst St,",SYDNEY,NSW,2000,2,1,1,0,,Ray White Waterloo,Apartment / Unit / Flat
,,"$1,049,000","2706/68-70 Market St,",SYDNEY,NSW,2000,1,1,1,0,,Sydney Cove Property,Apartment / Unit / Flat
,,Contact Alicia 0409 888 988,"7106/117 Bathurst Street,",SYDNEY,NSW,2000,3,2,2,163m²,,888 ESTATE,Apartment / Unit / Flat
,,"For Sale $1,350,000","2104/82 Hay Street,",HAYMARKET,NSW,2000,1,1,1,0,,Morton Green Square,Apartment / Unit / Flat
,,Contact Agent,"1305/161 Clarence Street,",SYDNEY,NSW,2000,3,2,1,0,,Colliers Residential,Apartment / Unit / Flat
,,"$1,290,000","Unit 909/88 Hay St,",HAYMARKET,NSW,2000,2,1,1,0,,My Base Pty Ltd,Apartment / Unit / Flat
,,Contact Kazu,"3703/117 Bathurst Street,",SYDNEY,NSW,2000,2,2,1,0,,Uematsu Properties,Apartment / Unit / Flat
,,$750k to $770k,"1202/11 Alberta St,",SYDNEY,NSW,2000,1,1,0,0,,ASSET MATE PTY LTD,Apartment / Unit / Flat
,,"$618,000","190/298-304 Sussex Street,",SYDNEY,NSW,2000,1,1,0,0,SOLD,"Picture of 190/298-304 Sussex Street, SYDNEY NSW 2000",Apartment / Unit / Flat
,,"$1,260,000","3802/343-357 Pitt Street,",SYDNEY,NSW,2000,2,1,1,0,SOLD,"Picture of 3802/343-357 Pitt Street, SYDNEY NSW 2000",Apartment / Unit / Flat
,,"$950,000","2806/68 Market Street,",SYDNEY,NSW,2000,1,1,1,0,SOLD,"Picture of 2806/68 Market Street, SYDNEY NSW 2000",Apartment / Unit / Flat
